file_version=91;template_version=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mux Usage,Port,Used?,ID,,Used Port List,LVDS Pair Port,SIUL MSCR#,MSCR SSS,Function,Module,Description,Direction,Type,LP,SCP,Max Signal Frequency [MHz],BGA516,Pad Internal Supply Rail,Pad Reset State,Reserved pins,Application,Block Status,Default,OERC,ODC,SMC,APC,ILS,IBE,HYS,WPDE,WPUE,INV,FILPRES,FILBYPASS,PIN SSS,I/O PIN MSCR#,pin MSCR,PORT INV,PORT SSS,PORT MSCR_MUX,Input Muxing MSCR#,Pin Used?
,PL[3],no,3707,,0,,179,00001001,ATOM1_0N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 0 Complementary,o,Medium-Weak,,,,M9,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,179,NOT_INVERTED,,,-,NO
,PA[3],no,108,,0,,3,00001011,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Very Strong-Strong-Medium-Weak,,SCP,,AD21,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,3,NOT_INVERTED,,,-,YES
,PB[10],no,399,,0,,26,00001010,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Very Strong-Strong-Medium-Weak,,SCP,,AE19,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,26,NOT_INVERTED,,,-,YES
,PC[0],no,473,,0,,32,00001001,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Medium-Weak,,SCP,,N6,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,32,NOT_INVERTED,,,-,NO
,PC[1],no,504,,0,,33,00001010,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,33,NOT_INVERTED,,,-,NO
,PD[0],no,1077,,0,,48,00001101,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Very Strong-Strong-Medium-Weak,,,,F16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,13,0000040D,48,NOT_INVERTED,,,-,NO
,PD[15],no,1561,,0,,63,00001100,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Medium-Weak,,,,H7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,63,NOT_INVERTED,,,-,NO
,PE[3],no,1667,,0,,67,00001010,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Medium-Weak,,,,R9,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,67,NOT_INVERTED,,,-,NO
,PE[8],no,1786,,0,,72,00000111,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Strong-Medium-Weak,LP,,,J25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,7,00000407,72,NOT_INVERTED,,,-,NO
,PF[4],no,2147,,0,,84,00001011,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Strong-Medium-Weak,,,,G12,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,84,NOT_INVERTED,,,-,YES
,PF[11],no,2325,,0,,91,00001100,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Strong-Medium-Weak,LP,,,Y25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,91,NOT_INVERTED,,,-,YES
,PG[14],no,2593,,0,,110,00001010,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Strong-Medium-Weak,LP,SCP,,L24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,110,NOT_INVERTED,,,-,NO
,PH[4],no,2645,,0,,116,00001011,ATOM1_1,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1,o,Very Strong-Strong-Medium-Weak,,SCP,,G18,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,116,NOT_INVERTED,,,-,YES
,PA[1],no,57,,0,,1,00000100,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Medium-Weak,LP,,,F23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,1,NOT_INVERTED,,,-,YES
,PC[7],no,802,,0,,39,00010010,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Ultra Strong-Strong-Medium-Weak,,SCP,,J6,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,18,00000412,39,NOT_INVERTED,,,-,NO
,PD[8],no,1292,,0,,56,00001000,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Strong-Medium-Weak,,,,AE21,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,56,NOT_INVERTED,,,-,NO
,PD[13],no,1504,,0,,61,00001111,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Medium-Weak,,,,R6,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,15,0000040F,61,NOT_INVERTED,,,-,NO
,PE[2],no,1634,,0,,66,00001000,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Medium-Weak,,,,P7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,66,NOT_INVERTED,,,-,NO
,PE[5],no,1720,,0,,69,00001101,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Strong-Medium-Weak,LP,SCP,,L25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,13,0000040D,69,NOT_INVERTED,,,-,NO
,PF[15],no,2470,,0,,95,00001101,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Strong-Medium-Weak,LP,SCP,,M25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,13,0000040D,95,NOT_INVERTED,,,-,NO
,PH[15],no,2970,,0,,127,00000100,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Strong-Medium-Weak,,,,F12,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,127,NOT_INVERTED,,,-,NO
,PJ[1],no,3248,,0,,145,00001011,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Medium-Weak,,SCP,,AE24,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,145,NOT_INVERTED,,,-,NO
,PJ[12],no,3495,,0,,156,00000110,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Strong-Medium-Weak,LP,,,V22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,6,00000406,156,NOT_INVERTED,,,-,NO
,PL[1],no,3695,,0,,177,00000011,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Very Strong-Strong-Medium-Weak,,SCP,,J1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,177,NOT_INVERTED,,,-,NO
,PL[5],no,3723,,0,,181,00000111,ATOM1_1N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 1 Complementary,o,Medium-Weak,,,,N10,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,7,00000407,181,NOT_INVERTED,,,-,NO
,PA[10],no,151,,0,,10,00001000,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Strong-Medium-Weak,LP,SCP,,G21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,10,NOT_INVERTED,,,-,NO
,PA[15],no,293,,0,,15,00001111,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Very Strong-Strong-Medium-Weak,,,,AD23,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,15,0000040F,15,NOT_INVERTED,,,-,YES
,PB[8],no,349,,0,,24,00001001,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Very Strong-Strong-Medium-Weak,,,,AE20,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,24,NOT_INVERTED,,,-,YES
,PC[9],no,862,,0,,41,00001100,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Ultra Strong-Strong-Medium-Weak,,SCP,,H6,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,41,NOT_INVERTED,,,-,NO
,PE[0],no,1587,,0,,64,00001100,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Medium-Weak,,SCP,,N7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,64,NOT_INVERTED,,,-,YES
,PE[9],no,1819,,0,,73,00001000,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Very Strong-Strong-Medium-Weak,LP,,,H25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,73,NOT_INVERTED,,,-,NO
,PF[3],no,2059,,0,,83,00001011,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Medium-Weak,,,,G10,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,83,NOT_INVERTED,,,-,YES
,PF[5],no,2172,,0,,85,00001010,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,85,NOT_INVERTED,,,-,YES
,PF[10],no,2302,,0,,90,00001100,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Strong-Medium-Weak,LP,,,W24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,90,NOT_INVERTED,,,-,YES
,PF[13],no,2384,,0,,93,00001011,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Very Strong-Strong-Medium-Weak,LP,,,R24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,93,NOT_INVERTED,,,-,NO
,PJ[13],no,3513,,0,,157,00000101,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Medium-Weak,LP,SCP,,V21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,157,NOT_INVERTED,,,-,NO
,PM[7],no,3982,,0,,199,00001001,ATOM1_2,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2,o,Strong-Medium-Weak,,SCP,,K16,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,199,NOT_INVERTED,,,-,NO
,PA[12],no,198,,0,,12,00001000,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Strong-Medium-Weak,LP,SCP,,H24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,12,NOT_INVERTED,,,-,NO
,PA[15],no,292,,0,,15,00001110,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Very Strong-Strong-Medium-Weak,,,,AD23,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,14,0000040E,15,NOT_INVERTED,,,-,YES
,PC[6],no,760,,0,,38,00010001,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Ultra Strong-Strong-Medium-Weak,,SCP,,K7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,17,00000411,38,NOT_INVERTED,,,-,NO
,PC[7],no,803,,0,,39,00010011,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Ultra Strong-Strong-Medium-Weak,,SCP,,J6,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,19,00000413,39,NOT_INVERTED,,,-,NO
,PD[12],no,1476,,0,,60,00001100,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Medium-Weak,,,,P9,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,60,NOT_INVERTED,,,-,NO
,PH[12],no,2839,,0,,124,00000001,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,1,00000401,124,NOT_INVERTED,,,-,NO
,PI[12],no,3131,,0,,140,00001100,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Medium-Weak,,,,AE15,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,140,NOT_INVERTED,,,-,NO
,PJ[2],no,3259,,0,,146,00000101,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Medium-Weak,LP,,,AC25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,146,NOT_INVERTED,,,-,NO
,PJ[8],no,3404,,0,,152,00000100,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Medium-Weak,LP,,,Y21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,152,NOT_INVERTED,,,-,YES
,PJ[11],no,3470,,0,,155,00001000,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Strong-Medium-Weak,LP,,,W22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,155,NOT_INVERTED,,,-,NO
,PL[6],no,3743,,0,,182,00001010,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Strong-Medium-Weak,,,,N9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,182,NOT_INVERTED,,,-,NO
,PM[6],no,3960,,0,,198,00001001,ATOM1_2N,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 2 Complementary,o,Strong-Medium-Weak,,SCP,,J15,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,198,NOT_INVERTED,,,-,YES
,PA[2],no,84,,0,,2,00001011,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,LP,SCP,,G25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,2,NOT_INVERTED,,,-,YES
,PC[8],no,832,,0,,40,00001100,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Ultra Strong-Strong-Medium-Weak,,,,J7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,40,NOT_INVERTED,,,-,NO
,PD[7],no,1266,,0,,55,00001100,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Very Strong-Strong-Medium-Weak,LP,SCP,,P24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,55,NOT_INVERTED,,,-,YES
,PE[1],no,1615,,0,,65,00001001,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Medium-Weak,,SCP,,P6,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,65,NOT_INVERTED,,,-,NO
,PE[9],no,1821,,0,,73,00001010,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Very Strong-Strong-Medium-Weak,LP,,,H25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,73,NOT_INVERTED,,,-,NO
,PF[2],no,2009,,0,,82,00001011,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,82,NOT_INVERTED,,,-,NO
,PF[5],no,2174,,0,,85,00001100,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,85,NOT_INVERTED,,,-,YES
,PH[11],no,2827,,0,,123,00000111,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,LP,,,M24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,7,00000407,123,NOT_INVERTED,,,-,NO
,PH[12],no,2848,,0,,124,00001010,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,124,NOT_INVERTED,,,-,NO
,PJ[0],no,3230,,0,,144,00000100,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Medium-Weak,,,,AE23,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,144,NOT_INVERTED,,,-,NO
,PK[13],no,3641,,0,,173,00001001,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Very Strong-Strong-Medium-Weak,LP,SCP,,T21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,173,NOT_INVERTED,,,-,NO
,PM[8],no,4001,,0,,200,00001000,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Strong-Medium-Weak,,,,K17,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,200,NOT_INVERTED,,,-,YES
,PM[10],no,4048,,0,,202,00001011,ATOM1_3,GTM 0,GTM 0 ARU Timer Output Module 1 Channel 3,o,Very Strong-Strong-Medium-Weak,,SCP,,F11,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,11,0000040B,202,NOT_INVERTED,,,-,NO
